video_id,channelId,title,video_id,liveBroadcastContent,definition,dimension,duration,relevantTopicIds
qg0GdM60syI,UCKw8HAgiaHsorqIHAWyipNw,,,none,sd,2d,PT16S,"['/m/019_rr', '/m/019_rr']"
8j_BYfVEyhA,UChi08h4577eFsNXGd3sxYhw,,,none,hd,2d,PT30M51S,"['/m/0glt670', '/m/04rlf']"
9ymjcSvEyhk,UCOi91U744e2YRmq24kyuLJg,,,none,hd,2d,PT4M11S,"['/m/04rlf', '/m/05rwpb', '/m/04rlf', '/m/05rwpb']"
oB3SAI2oCqk,UCn68HUuoX0gL_GtcQI3bSJA,,,none,hd,2d,PT1M4S,"['/m/07yv9', '/m/0410tth', '/m/019_rr', '/m/019_rr', '/m/07yv9']"
HNa_UWX51_s,UCORIeT1hk6tYBuntEXsguLg,,,none,hd,2d,PT4M49S,"['/m/03_d0', '/m/04rlf', '/m/04rlf', '/m/03_d0']"
08nkwgZIE4I,UCXJDX1KK6t121Z9FLhu5o2A,,,none,hd,2d,PT3M48S,"['/m/04rlf', '/m/064t9', '/m/04rlf', '/m/064t9']"
5Smb3tZD1Qc,UCS7sbG77Ud1PiIyMcGQ2HUw,,,none,hd,2d,PT3M37S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9']"
YHDbsyyjld0,UC5VvB6tmC4lu_WCx7hE0PZA,,,none,hd,2d,PT5M14S,"['/m/019_rr', '/m/068hy', '/m/019_rr', '/m/068hy']"
uyl6WtHEYOQ,UCeSRjhfeeqIgr--AcP9qhyg,,,none,hd,2d,PT2M14S,
bhoFXkVy8JA,,,,,,,,
_w58R1OGQFA,UC5e_2fVZJ2heCb799A04AtA,,,none,hd,2d,PT4M29S,"['/m/02mscn', '/m/04rlf', '/m/02mscn', '/m/04rlf']"
BEweWXa5Twk,UCXTAdFsBmxNK3_c8MUvSviQ,,,none,hd,2d,PT13M10S,"['/m/019_rr', '/m/019_rr']"
egXr0PU-kCY,UCucot-Zp428OwkyRm2I7v2Q,,,none,hd,2d,PT18M52S,"['/m/019_rr', '/m/019_rr']"
fIQ2Ty2OL34,UCEjOSbbaOfgnfRODEEMYlCw,,,none,hd,2d,PT7M10S,"['/m/018w8', '/m/06ntj', '/m/06ntj', '/m/018w8']"
d_j512i2k6c,UCfdNM3NAhaBOXCafH7krzrA,,,none,hd,2d,PT7M53S,
4d07RXYLsJE,UC1MfbcMblv4_BoyA7g2qgRw,,,none,sd,2d,PT24S,
DOIw62TXYkg,UCoJP9pYqZjiJOlR4UWdPhow,,,none,sd,2d,PT2M5S,
0lbJHqAGpbA,UCdAeRRjq6vjnAkxatZVxxxg,,,none,hd,2d,PT1M28S,"['/m/068hy', '/m/019_rr', '/m/019_rr', '/m/068hy']"
JuP1Z8xpRb8,UCx_9_dejgdNPKFqi_omXrcw,,,none,hd,2d,PT3M47S,"['/m/04rlf', '/m/064t9', '/m/04rlf', '/m/064t9']"
CR9zYgr84QY,UCoMum0pwewO8_WtTlUQxGHw,,,none,hd,2d,PT8M37S,"['/m/019_rr', '/m/02wbm', '/m/019_rr', '/m/02wbm']"
1640fZpYBSY,UC6sSU_EGngCmgTBEOw5Ub9g,,,none,hd,2d,PT1M23S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9']"
M2-IpsWQUWs,UCYvmuw-JtVrTZQ-7Y4kd63Q,,,none,hd,2d,PT2M33S,"['/m/04rlf', '/m/064t9', '/m/02lkt', '/m/04rlf', '/m/064t9']"
7m630xvAJtA,UCK0WrqKJLKw_SR_bczYXZSQ,,,none,hd,2d,PT3M50S,"['/m/04rlf', '/m/04rlf']"
510KQ_LXGww,UCWRV5AVOlKJR1Flvgt310Cw,,,none,hd,2d,PT18M15S,"['/m/019_rr', '/m/019_rr']"
CO9dIyNM_9Q,UCBU0SoyQRFlxZdxoOiHPTYw,,,none,hd,2d,PT1M39S,"['/m/07yv9', '/m/019_rr', '/m/019_rr', '/m/07yv9']"
hX643KbiI4s,,,,,,,,
mwpHSMv1pI4,UCJQL1Fai-9GlVunsbP4x8Pg,,,none,hd,2d,PT3M40S,"['/m/019_rr', '/m/019_rr']"
Mfiim71QdYQ,UCvU3ALK4osa_RV4znIToB2Q,,,none,hd,2d,PT4M58S,
UFPSIa1cLRQ,UCqFqC-qFh6NGDJlx4qU4Tzw,,,none,hd,2d,PT3M14S,"['/m/04rlf', '/m/064t9', '/m/04rlf', '/m/064t9']"
o78x918zbFk,UC4qk9TtGhBKCkoWz5qGJcGg,,,none,hd,2d,PT15M48S,"['/m/019_rr', '/m/019_rr']"
iNf6VErGDLI,UCjIA3wwhi0QjSOXAZwOXbPA,,,none,hd,2d,PT7M55S,"['/m/04rlf', '/m/04rlf']"
6ixU_vdE0Es,UCU0X0jiii24OXllSgXbPVBw,,,none,hd,2d,PT6M30S,"['/m/019_rr', '/m/019_rr']"
wRGldR_SQAA,UCsilMvNcmR_2yaC0SWHU6mg,,,none,hd,2d,PT16S,"['/m/019_rr', '/m/07c1v', '/m/019_rr', '/m/07c1v']"
agKDPntMv-E,UCiWLfSweyRNmLpgEHekhoAg,,,none,hd,2d,PT7M,"['/m/018w8', '/m/06ntj', '/m/06ntj', '/m/018w8']"
Xl38SuxyrgM,UCM-HqCzHzjy75wZE5-Cwnbw,,,none,hd,2d,PT9M24S,"['/m/06ntj', '/m/018w8', '/m/06ntj', '/m/018w8']"
u7pV4vxD1bs,UCllyIkZaUy2zg-smrWiahow,,,none,hd,2d,PT5M4S,['/m/07yv9']
zYWt2mnalP8,UCJOzFn6EU1wxQlEhbor14RA,,,none,hd,2d,PT3M10S,"['/m/019_rr', '/m/019_rr']"
PoNWU2cox9w,UCftwRNsjfRo08xYE31tkiyw,,,none,hd,2d,PT4M15S,"['/m/07yv9', '/m/019_rr', '/m/019_rr', '/m/07yv9']"
6hTzM1BPdU8,UCqa2MPu8bLY1PwVFUpSyVhQ,,,none,hd,2d,PT7M13S,"['/m/019_rr', '/m/03glg', '/m/019_rr', '/m/03glg']"
MCW5HUkrr-o,UCJ0-OtVpF0wOKEqT2Z1HEtA,,,none,hd,2d,PT11M12S,"['/m/019_rr', '/m/03glg', '/m/07c1v', '/m/019_rr', '/m/07c1v', '/m/03glg']"
YvfYK0EEhK4,UC4khWMmMODpHD0Bt-6HPO2A,,,none,hd,2d,PT2M18S,"['/m/02vxn', '/m/02jjt', '/m/09kqc', '/m/02jjt', '/m/02vxn', '/m/09kqc']"
cxMvzK2OQTw,UCnDUXHgKYa5j-7p-2VfHL3A,,,none,hd,2d,PT2M43S,['/m/0f2f9']
bAkEd8r7Nnw,UCUK0HBIBWgM2c4vsPhkYY4w,,,none,hd,2d,PT10M28S,"['/m/019_rr', '/m/019_rr']"
ItYOdWRo0JY,UCpT9kL2Eba91BB9CK6wJ4Pg,,,none,hd,2d,PT10M55S,"['/m/019_rr', '/m/07c1v', '/m/019_rr', '/m/07c1v']"
5530I_pYjbo,UCRxAgfYexGLlu1WHGIMUDqw,,,none,hd,2d,PT5M51S,"['/m/068hy', '/m/019_rr', '/m/019_rr', '/m/068hy']"
dUMH6DVYskc,UC_9WGkZ5fZpS5BLCN3YqSyw,,,none,hd,2d,PT42S,"['/m/019_rr', '/m/07c1v', '/m/019_rr', '/m/07c1v']"
gjXrm2Q-te4,UC8-Th83bH_thdKZDJCrn88g,,,none,hd,2d,PT1M16S,"['/m/09kqc', '/m/02jjt', '/m/0f2f9', '/m/02jjt', '/m/09kqc', '/m/0f2f9']"
9SK1I0V6U5c,UCEr55381WIqO1w_IzgcI5DQ,,,none,hd,2d,PT5M58S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
VsYmwBOYfW8,UCa6vGFO9ty8v5KZJXQxdhaw,,,none,hd,2d,PT4M27S,"['/m/0f2f9', '/m/09kqc', '/m/02jjt', '/m/02jjt', '/m/09kqc', '/m/0f2f9']"
CtBca6H6Teg,UCOpcACMWblDls9Z6GERVi1A,,,none,hd,2d,PT5M4S,"['/m/02vxn', '/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9']"
pcWKpGzhgq4,UC4PziMH5MvvsmqM0VCZTy-g,,,none,hd,2d,PT2M41S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9']"
L3br0klRqF4,UCHd62-u_v4DvJ8TCFtpi4GA,,,none,hd,2d,PT6H54M25S,"['/m/04rlf', '/m/04rlf']"
9kF9xY74h-E,UCITqR49EAUY8i1vZtXTwe-A,,,none,hd,2d,PT6M54S,['/m/04rlf']
p2EY93WfBQk,UCzJIliq68IHSn-Kwgjeg2AQ,,,none,hd,2d,PT15M47S,"['/m/019_rr', '/m/019_rr']"
xL_qpDkF5A8,UCDR8cvjALazMm2j9hOar8_g,,,none,hd,2d,PT1M15S,"['/m/0f2f9', '/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/0f2f9', '/m/02vxn']"
eQVhAN7-IAw,UCqECaJ8Gagnn7YCbPEzWH6g,,,none,hd,2d,PT3M53S,"['/m/064t9', '/m/04rlf', '/m/064t9', '/m/04rlf']"
Y9nDagqKL7Q,UC6MFZAOHXlKK1FI7V0XQVeA,,,none,hd,2d,PT17S,"['/m/0bzvm2', '/m/0bzvm2']"
DbJ2s_g1oDc,UCHEf6T_gVq4tlW5i91ESiWg,,,none,hd,2d,PT10M51S,"['/m/02jjt', '/m/02jjt']"
KJ12FVmumeA,UCiWLfSweyRNmLpgEHekhoAg,,,none,hd,2d,PT6M2S,"['/m/098wr', '/m/098wr']"
qDAxDcjgn-8,UCt7fwAhXDy3oNFTAzF2o8Pw,,,none,hd,2d,PT9M28S,"['/m/04rlf', '/m/04rlf']"
815lSYphlbw,UCPD_bxCRGpmmeQcbe2kpPaA,,,none,hd,2d,PT8M50S,"['/m/02wbm', '/m/019_rr', '/m/019_rr', '/m/02wbm']"
E_86MEdNsAI,UCiNeUoUWfBLC8mJuMzI6hvw,,,none,hd,2d,PT8M42S,"['/m/019_rr', '/m/019_rr']"
Cr9oGxr0Qa0,UCfMJ2MchTSW2kWaT0kK94Yw,,,none,hd,2d,PT6M45S,"['/m/019_rr', '/m/019_rr']"
g0K5QoEj7FQ,UCiKGMZZmZXK-RpbKJGXgH3Q,,,none,hd,2d,PT48S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt']"
l4bAoNAx2uo,UCfdNM3NAhaBOXCafH7krzrA,,,none,hd,2d,PT6M32S,
TSqwDQHE1J8,UCVTyTA7-g9nopHeHbeuvpRA,,,none,hd,2d,PT5M59S,"['/m/0f2f9', '/m/09kqc', '/m/02jjt', '/m/02jjt', '/m/0f2f9', '/m/09kqc']"
MltuW2kcREI,UC78cxCAcp7JfQPgKxYdyGrg,,,none,hd,2d,PT13M8S,"['/m/02wbm', '/m/019_rr', '/m/019_rr', '/m/02wbm']"
jGiqc3HSxEg,UCWTFGPpNQ0Ms6afXhaWDiRw,,,none,hd,2d,PT7M23S,"['/m/02vxn', '/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/02vxn', '/m/0f2f9']"
XrDlDj9DfZs,UCLOIoa2aEGcM-z1hJx4vy4w,,,none,hd,2d,PT1M50S,"['/m/05qjc', '/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/05qjc']"
Z3OZyb2iWqQ,UCp0hYYBW6IMayGgR-WeoCvQ,,,none,hd,2d,PT5M23S,"['/m/0f2f9', '/m/02jjt', '/m/09kqc', '/m/02jjt', '/m/0f2f9', '/m/09kqc']"
Hq89wYzOjfs,UCMGlHWuKnlWVoY5GXpXTYzg,,,none,hd,2d,PT54M56S,"['/m/098wr', '/m/098wr']"
vZzIS17HexE,UC8Fj6oiufeU1D3kyatD05Vw,,,none,hd,2d,PT4M8S,['/m/04rlf']
yZGSIpcAfEo,UCLObNa-WVdCKKwqf4OXTxTA,,,none,hd,2d,PT1M5S,"['/m/018w8', '/m/06ntj', '/m/06ntj', '/m/018w8']"
zxUwbflE1SY,UCbaGn5VkOVlcRgIWAHcrJKA,,,none,hd,2d,PT2M46S,
7oRdswHqaf8,UCj9DfRCLcjY9mFk29b2YyKw,,,none,hd,2d,PT5M52S,"['/m/02wbm', '/m/019_rr', '/m/019_rr', '/m/02wbm']"
qC0I5PEhkJo,UC5NuaA6wTMEi9nsd8wmd1Qg,,,none,sd,2d,PT2M58S,"['/m/019_rr', '/m/07yv9', '/m/03glg', '/m/019_rr', '/m/07yv9', '/m/03glg']"
0zk2SwmCpss,UCEjOSbbaOfgnfRODEEMYlCw,,,none,hd,2d,PT4M8S,"['/m/018w8', '/m/06ntj', '/m/06ntj', '/m/018w8']"
SGVbdo2CkgI,UCIsbLox_y9dCIMLd8tdC6qg,,,none,hd,2d,PT5M18S,['/m/032tl']
NfLVVJOuY5M,UCblfuW_4rakIf2h6aqANefA,,,none,hd,2d,PT3M34S,"['/m/019_rr', '/m/019_rr']"
F388-6yDDpc,UCDVYQ4Zhbm3S2dlz7P1GBDg,,,none,hd,2d,PT8M56S,"['/m/0jm_', '/m/06ntj', '/m/06ntj', '/m/0jm_']"
KhdecX0qjNA,UCKoafhJ9dkAWaEvlXCiBBwA,,,none,hd,2d,PT3M42S,"['/m/064t9', '/m/04rlf', '/m/04rlf', '/m/064t9']"
kWIzjMWmuYk,UCV3uKTAAQi9qy5TwY6uZgGQ,,,none,hd,2d,PT6M6S,"['/m/032tl', '/m/019_rr', '/m/019_rr', '/m/032tl']"
symdi5KSJts,UCRXiA3h1no_PFkb1JCP0yMA,,,none,hd,2d,PT2M47S,"['/m/019_rr', '/m/019_rr']"
5hEJsoDP2q4,UC1VYb0EKcZuy9rG3q0VR57Q,,,none,hd,2d,PT3M46S,"['/m/04rlf', '/m/04rlf']"
lBHPVE3AI6Y,UC16niRr50-MSBwiO3YDb3RA,,,none,hd,2d,PT3M53S,"['/m/098wr', '/m/05qt0', '/m/098wr', '/m/05qt0']"
kIUHDwn51y8,UCL6JmiMXKoXS6bpP1D3bk8g,,,none,hd,2d,PT2M18S,"['/m/07yv9', '/m/019_rr', '/m/019_rr', '/m/07yv9']"
Lz7dya576HY,UCRzPUBhXUZHclB7B5bURFXw,,,none,hd,2d,PT5M52S,"['/m/02wbm', '/m/019_rr', '/m/019_rr', '/m/02wbm']"
kqmhCaF5_44,UCVjlUt20xw8UBW7szfJ2IbQ,,,none,hd,2d,PT3M40S,"['/m/02mscn', '/m/04rlf', '/m/02mscn', '/m/04rlf']"
eAyxMv4IBH8,UCLv6mWYsr9wrioGdLvGgY9A,,,none,hd,2d,PT2M17S,"['/m/019_rr', '/m/02wbm', '/m/019_rr', '/m/02wbm']"
EJu_wPGFTw0,UCVSSpcmZD2PwPBqb8yKQKBA,,,none,hd,2d,PT4M30S,"['/m/06ntj', '/m/018w8', '/m/06ntj', '/m/018w8']"
MKLlDnUqho4,UC-WbsZTGurSbjLFTVZ_9QEA,,,none,hd,2d,PT2M42S,"['/m/04rlf', '/m/0glt670', '/m/04rlf', '/m/0glt670']"
wwZ-T_WQ03A,UCVjsbqKtxkLt7bal4NWRjJQ,,,none,hd,2d,PT13M46S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
i-LCORFB860,UCvLQsSCV4tS-Qm2mjlwLQDw,,,none,hd,2d,PT3M26S,"['/m/019_rr', '/m/07yv9', '/m/019_rr', '/m/07yv9']"
vWYyZMH_QjA,UCT_EEbG4JlI-ww9j2FGJ99A,,,none,hd,2d,PT3M17S,"['/m/019_rr', '/m/03glg', '/m/019_rr', '/m/03glg']"
VJlSq6h0LNg,UCPkiqdgZgS2PQE-pEZiFGwA,,,none,sd,2d,PT29M21S,"['/m/06ntj', '/m/0jm_', '/m/06ntj', '/m/0jm_']"
ijJPFowBsBc,UCvFyPrPVotqsTlqxUmAOYRw,,,none,hd,2d,PT17M27S,"['/m/032tl', '/m/019_rr', '/m/019_rr', '/m/032tl']"
HBS9783c0BI,,,,,,,,
JwboxqDylgg,UCPwOPM0PbkY0S1V_OqA-xjg,,,none,hd,2d,PT3H32M8S,"['/m/06ntj', '/m/06ntj', '/m/02vx4']"
1WDj0DddCcM,UCojNA7ZvnmGuIvYnm44wl3Q,,,none,hd,2d,PT10M46S,"['/m/098wr', '/m/05qt0', '/m/098wr', '/m/05qt0']"
bqgVB6Vl-lI,UCa90xqK2odw1KV5wHU9WRhg,,,none,hd,2d,PT10M1S,"['/m/02vxn', '/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
ZhSk8mPSWCg,UClWCQNaggkMW7SDtS3BkEBg,,,none,hd,2d,PT1M15S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9']"
qooQd8AA7_M,UCk0wwaFCIkxwSfi6gpRqQUw,,,none,hd,2d,PT3M21S,"['/m/04rlf', '/m/064t9', '/m/04rlf', '/m/064t9']"
9KIP-Ncp2jU,UCu7G08TrwPx_0WH4M7OxjIQ,,,none,sd,2d,PT1M51S,"['/m/098wr', '/m/098wr']"
i4YQRLQVixM,UC2o0QbWGfrVA2xR4faSeR0Q,,,none,hd,2d,PT1M35S,"['/m/019_rr', '/m/07c1v', '/m/019_rr', '/m/07c1v']"
Fyyua5JzD9w,UCeKIHt0Wm6bwZ0cq4AsYXmQ,,,none,sd,2d,PT52S,
9Th4qTv-4jE,UCA9UvBiKHly15rN8u_Km3BQ,,,none,hd,2d,PT1M35S,"['/m/01k8wb', '/m/01k8wb']"
uTH--XRCGxM,UCsEukrAd64fqA7FjwkmZ_Dw,,,none,hd,2d,PT1M7S,['/m/02wbm']
ttf_EzEkxBk,UCE3yf1AcIlXdps2EYbq3lzw,,,none,hd,2d,PT2M52S,
l7je4VAUvjA,UCcR4cyQyAF-guvk7Wm5Lbqg,,,none,hd,2d,PT52S,"['/m/019_rr', '/m/07c1v', '/m/019_rr', '/m/07c1v']"
8-Cjsnq8kVU,UC2-BeLxzUBSs0uSrmzWhJuQ,,,none,hd,2d,PT2M10S,"['/m/019_rr', '/m/03glg', '/m/019_rr', '/m/03glg']"
hpapqEeb36k,UCekQr9znsk2vWxBo3YiLq2w,,,none,hd,2d,PT3M53S,"['/m/02wbm', '/m/019_rr', '/m/019_rr', '/m/02wbm']"
cmoknv58jjE,UCPXyQxTXhWeKJ2Nf6ywzCjw,,,none,hd,2d,PT14M15S,"['/m/019_rr', '/m/07yv9', '/m/019_rr', '/m/07yv9']"
sottGW1p5os,UCJ0uqCI0Vqr2Rrt1HseGirg,,,none,hd,2d,PT11M41S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9']"
EEIP1YpFXrE,UCqg2eLFNUu3QN3dttNeOWkw,,,none,hd,2d,PT6M55S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
pgjRX9oGF7g,UC7v3-2K1N84V67IF-WTRG-Q,,,none,hd,2d,PT5M33S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
_BVAJ3PXZ1k,UCLXo7UDZvByw2ixzpQCufnA,,,none,hd,2d,PT6M27S,['/m/02wbm']
8hKbIhrb1WU,UCp0hYYBW6IMayGgR-WeoCvQ,,,none,hd,2d,PT5M55S,"['/m/0f2f9', '/m/02jjt', '/m/09kqc', '/m/02jjt', '/m/0f2f9', '/m/09kqc']"
RTaDvKMtUeA,UCa6vGFO9ty8v5KZJXQxdhaw,,,none,hd,2d,PT3M26S,"['/m/09kqc', '/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/09kqc', '/m/0f2f9']"
jG1JY0rt2Os,UCe3I9BAVCzf9oACYU1EtrxA,,,none,hd,2d,PT3M37S,"['/m/064t9', '/m/05rwpb', '/m/04rlf', '/m/04rlf', '/m/064t9', '/m/05rwpb']"
RrhSJzM8NLE,UCAMWWQQNQeD73DtiddfBrpg,,,none,hd,2d,PT6M35S,"['/m/04rlf', '/m/05rwpb', '/m/04rlf', '/m/05rwpb']"
0gwkMY-mzUQ,UCZkURf9tDolFOeuw_4RD7XQ,,,none,hd,2d,PT31S,"['/m/04rlf', '/m/064t9', '/m/0g293', '/m/04rlf', '/m/064t9']"
UwdLlnPaRAU,UCftwRNsjfRo08xYE31tkiyw,,,none,hd,2d,PT7M15S,"['/m/019_rr', '/m/019_rr']"
ve3oQBjcAGI,UCYUQQgogVeQY8cMQamhHJcg,,,none,hd,2d,PT15M16S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
C4YNcqNF4hg,UCVTyTA7-g9nopHeHbeuvpRA,,,none,hd,2d,PT5M18S,"['/m/0f2f9', '/m/09kqc', '/m/02jjt', '/m/02jjt', '/m/0f2f9', '/m/09kqc']"
k1cA-Wh3Tc0,UC9VX0KXNH20x9MCH3xGjisg,,,none,hd,2d,PT20M27S,"['/m/07c1v', '/m/019_rr', '/m/019_rr', '/m/07c1v']"
Mn-3c6of8t8,UCJOzFn6EU1wxQlEhbor14RA,,,none,hd,2d,PT1M45S,"['/m/019_rr', '/m/019_rr']"
TN5jzDgORqQ,UCj7V_ikJOXO9RC8at6kYfHQ,,,none,hd,2d,PT1M51S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9']"
9Ca8zWJOlFQ,UCBJycsmduvYEL83R_U4JriQ,,,none,hd,2d,PT15M55S,"['/m/019_rr', '/m/07c1v', '/m/019_rr', '/m/07c1v']"
mcqWcLDUeag,UCBehHitrhQcMGjJfeTF3fGQ,,,none,hd,2d,PT2M57S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9']"
4SANXNco_y4,UClVrJwcIy7saPcGc1nct80A,,,none,hd,2d,PT3M23S,
oRF2-ZloSqg,UCJ5v_MCY6GNUBTO8-D3XoAg,,,none,hd,2d,PT5M10S,"['/m/066wd', '/m/02jjt', '/m/05qjc', '/m/02jjt', '/m/066wd', '/m/05qjc']"
lzgQrHFDNLE,UCZYTClx2T1of7BRZ86-8fow,,,none,hd,2d,PT3M31S,"['/m/019_rr', '/m/0kt51', '/m/019_rr', '/m/0kt51']"
0ANDjPQPS_Q,UCpi2P_y-wXa7q84C-46U6ZA,,,none,hd,2d,PT12M34S,"['/m/019_rr', '/m/03glg', '/m/019_rr', '/m/03glg']"
4ftGS_6i7mM,UCFPoJNd0d4k1H9A6UOlikcg,,,none,hd,2d,PT53S,"['/m/06ntj', '/m/06ntj']"
upEIZAihcwo,UCrZhVeobsmmsLJbkVK9rUMA,,,none,hd,2d,PT10S,"['/m/018w8', '/m/06ntj', '/m/06ntj', '/m/018w8']"
Jidk0O6uu-0,UC2MJylovjrLtsGP0_4UrqrQ,,,none,hd,2d,PT3M1S,"['/m/02wbm', '/m/019_rr', '/m/019_rr', '/m/02wbm']"
64IIfxDrhJY,UCF9imwPMSGz4Vq1NiTWCC7g,,,none,hd,2d,PT2M17S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
k-w8GxCpsCU,UCpfcwELvR1wtcRJ0UxNXHYw,,,none,hd,2d,PT1M18S,"['/m/06ntj', '/m/018w8', '/m/06ntj', '/m/018w8']"
yxFdue1dCtE,UCWJ2lWNubArHWmf3FIHbfcQ,,,none,hd,2d,PT23M2S,"['/m/018w8', '/m/06ntj', '/m/06ntj', '/m/018w8']"
aAm6AHr14zY,UCLObNa-WVdCKKwqf4OXTxTA,,,none,hd,2d,PT55S,"['/m/018w8', '/m/06ntj', '/m/06ntj', '/m/018w8']"
ryqZUqgjvW8,UCWvMmm_sSdgALpo1Ci4WvtQ,,,none,hd,2d,PT10M57S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
I-5CODzeGEE,UC7-E5xhZBZdW-8d7V80mzfg,,,none,hd,2d,PT12M20S,"['/m/019_rr', '/m/019_rr']"
FEjZiCPuvqQ,UCcftblae5aEnraa34d1FPQg,,,none,hd,2d,PT2M39S,"['/m/068hy', '/m/019_rr', '/m/019_rr', '/m/068hy']"
ENr6CXm1YxU,UCG-8AlopydqubtQLoNoqXLQ,,,none,hd,2d,PT3M14S,"['/m/04rlf', '/m/064t9', '/m/04rlf', '/m/064t9']"
3x0usYgljOk,UCEjOSbbaOfgnfRODEEMYlCw,,,none,hd,2d,PT2M29S,"['/m/018w8', '/m/06ntj', '/m/06ntj', '/m/018w8']"
R9c-_neaxeU,UCSju5G2aFaWMqn-_0YBtq5A,,,none,hd,2d,PT13M59S,"['/m/02jjt', '/m/02jjt']"
VonJ4ASDO40,UCv7YFWATebnJ1ty4cwMKgsQ,,,none,hd,2d,PT8M23S,"['/m/0glt670', '/m/04rlf', '/m/04rlf', '/m/0glt670']"
iyrefjMs64k,UCn8zNIfYAQNdrFRrr8oibKw,,,none,hd,2d,PT18M9S,['/m/0f2f9']
GKUE2U2qlzY,UCLOIoa2aEGcM-z1hJx4vy4w,,,none,hd,2d,PT1M55S,"['/m/05qjc', '/m/0f2f9', '/m/02jjt', '/m/02jjt', '/m/0f2f9', '/m/05qjc']"
N0tmF4j4K6g,UCwmZiChSryoWQCZMIQezgTg,,,none,hd,2d,PT3M20S,
SFdO-19Xdho,UC-FQUIVQ-bZiefzBiQAa8Fw,,,none,hd,2d,PT3M44S,"['/m/02lkt', '/m/04rlf', '/m/04rlf', '/m/02lkt']"
qK8AcryiniI,UCdnZdQxYXnbN4uWJg96oGxw,,,none,hd,2d,PT30S,"['/m/098wr', '/m/05qt0', '/m/098wr', '/m/05qt0']"
KLZl_sxSN_g,UCA-v3ISGs0kF51HHHRIcUtg,,,none,hd,2d,PT2M39S,"['/m/098wr', '/m/098wr']"
QKwgif8OW1w,UC-r2VAG_Vv3fxJuCaOs-uBA,,,none,hd,2d,PT40S,"['/m/019_rr', '/m/019_rr']"
sH0Agabp3Rs,UCaA3Cnh8B_jmfTLX9GjIqEw,,,none,hd,2d,PT2M13S,"['/m/0f2f9', '/m/02jjt', '/m/02jjt']"
eijd-yjXY9E,UCVqVBw5UbAHGKS9mQELOWFQ,,,none,hd,2d,PT4M11S,"['/m/019_rr', '/m/07c1v', '/m/019_rr', '/m/07c1v']"
fGTfbMioezc,UCayPetddRYjhTgbTdlGaIrQ,,,none,hd,2d,PT45S,"['/m/02jjt', '/m/02jjt']"
8tbQHHso0oY,UCnkMTsKYqhHm6l6GQzg4szg,,,none,hd,2d,PT33S,"['/m/01h7lh', '/m/06ntj', '/m/06ntj', '/m/01h7lh']"
G8gJ4RTBxcg,UCt5OA3LingpZBeEyPYmputQ,,,none,hd,2d,PT35S,
fRj34o4hN4I,UC7vVhkEfw4nOGp8TyDk7RcQ,,,none,hd,2d,PT55S,
coOKvrsmQiI,UCjmJDM5pRKbUlVIzDYYWb6g,,,none,hd,2d,PT2M33S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
p8XP7A7kvzM,UCJ0uqCI0Vqr2Rrt1HseGirg,,,none,hd,2d,PT8M44S,"['/m/0f2f9', '/m/05qjc', '/m/02jjt', '/m/09kqc', '/m/02jjt', '/m/0f2f9', '/m/09kqc', '/m/05qjc']"
pOEzjT-SED0,UCvNnDoK1N5_dP6J_EtMsd7w,,,none,hd,2d,PT3M38S,"['/m/0glt670', '/m/04rlf', '/m/04rlf', '/m/0glt670']"
p9wE8dyzEJE,UCF9imwPMSGz4Vq1NiTWCC7g,,,none,hd,2d,PT2M15S,"['/m/02vxn', '/m/02jjt', '/m/02jjt', '/m/02vxn']"
duRDizP0gHQ,UCPD_bxCRGpmmeQcbe2kpPaA,,,none,hd,2d,PT22M10S,"['/m/02wbm', '/m/019_rr', '/m/019_rr', '/m/02wbm']"
0O2IAz1E9Ts,UCIsbLox_y9dCIMLd8tdC6qg,,,none,hd,2d,PT10M57S,"['/m/019_rr', '/m/07c1v', '/m/019_rr', '/m/07c1v']"
